,Unnamed: 0.1,id_global,ba_ID,ba_away score,ba_home score,ba_league,ba_odds_away_bet365,ba_odds_away_cloudbet,ba_odds_home_bet365,ba_odds_home_cloudbet,ba_player_0,ba_player_1,ba_time,ba_win,cb_away.abbreviation,cb_away.key,cb_away.name,cb_away.nationality,cb_away.researchId,cb_cutoffTime,cb_home.abbreviation,cb_home.key,cb_home.name,cb_home.nationality,cb_home.researchId,cb_id,cb_id_global,cb_key,cb_maxStake_away,cb_maxStake_home,cb_metadata.opinion,cb_metadata.opinions.period=game1.outcomes,cb_metadata.opinions.period=game2.outcomes,cb_metadata.opinions.period=game3.outcomes,cb_metadata.opinions.period=game4.outcomes,cb_metadata.opinions.period=game5.outcomes,cb_metadata.opinions.period=set1.outcomes,cb_metadata.opinions.period=set2.outcomes,cb_metadata.opinions.period=set3.outcomes,cb_metadata.opinions.period=set4.outcomes,cb_metadata.opinions.period=set5.outcomes,cb_minStake_away,cb_minStake_home,cb_name,cb_price_away,cb_price_home,cb_probability_away,cb_probability_home,cb_sequence,cb_slug,cb_status,cb_tournament,cb_type,sc_awayScore.current,sc_awayScore.period1,sc_awayScore.period2,sc_awayScore.period3,sc_awayScore.period4,sc_awayScore.period5,sc_awayTeam.id,sc_awayTeam.name,sc_awayTeam.nameCode,sc_awayTeam.slug,sc_customId,sc_homeScore.current,sc_homeScore.period1,sc_homeScore.period2,sc_homeScore.period3,sc_homeScore.period4,sc_homeScore.period5,sc_homeTeam.id,sc_homeTeam.name,sc_homeTeam.nameCode,sc_homeTeam.slug,sc_id,sc_slug,sc_slug2,sc_startTimestamp,sc_status.description,sc_status.type,sc_tournament.slug,sc_winnerCode,tg_pks_EV,tg_pks_Moneyline,tg_pks_Player1,tg_pks_Player2,tg_pks_Series,tg_pks_Start Time,tg_pks_Wager,tg_pks_Winner,tg_pks_odds,tg_pks_p,tg_pks_p(EV>0),tg_prob_player1,tg_prob_player1_odds,tg_prob_player1_prob,tg_prob_player2,tg_prob_player2_odds,tg_prob_player2_prob,tg_prob_start_time,cb_to_predict,winner,Unnamed: 0,time,player_0,player_1,price_home,price_away,stake_home,stake_away,prob_home,prob_away,tournament_factor,result_bet_cumsum,result_inv_cumsum,earn_bet,pick,profit,cumsum_profit
2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.34,1.12,,,,,,,,,,,,,,,Czerwinski B.,,,,,,,,,,,David P.,,,,czerwinski-david,,2024-09-29 18:50:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116718,,,,1.12,5.34,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,2.45,,,,,,,,,,,,,,,Radlo S.,,,,,,,,,,,Marchlewski K.,,,,marchlewski-radlo,,2024-09-29 19:00:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116719,,,,2.45,1.49,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,4.03,,,,,,,,,,,,,,,Blocho P.,,,,,,,,,,,Gumulinski P.,,,,gumulinski-blocho,,2024-09-29 19:30:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116723,,,,4.03,1.23,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,1.49,,,,,,,,,,,,,,,Czerwinski B.,,,,,,,,,,,Mlynarski F.,,,,mlynarski-czerwinski,,2024-09-29 19:35:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116724,,,,1.49,2.45,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,1.65,,,,,,,,,,,,,,,Marchlewski K.,,,,,,,,,,,Mugowski A.,,,,marchlewski-mugowski,,2024-09-29 19:50:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116725,,,,1.65,2.12,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,2.51,,,,,,,,,,,,,,,Szostok S.,,,,,,,,,,,Baron M.,,,,szostok-baron,,2024-09-29 19:55:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116726,,,,2.51,1.51,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.85,,,,,,,,,,,,,,,Sawczak Jr M.,,,,,,,,,,,Wisniewski K.,,,,sawczak-jr-wisniewski,,2024-09-29 20:00:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116727,,,,1.85,1.85,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,2.0,,,,,,,,,,,,,,,Radlo S.,,,,,,,,,,,Rudomina K.,,,,rudomina-radlo,,2024-09-29 20:10:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116728,,,,2.0,1.73,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,1.59,,,,,,,,,,,,,,,Gumulinski P.,,,,,,,,,,,Pruszkowski J.,,,,gumulinski-pruszkowski,,2024-09-29 20:20:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116729,,,,1.59,2.32,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71,1.12,,,,,,,,,,,,,,,Marchlewski K.,,,,,,,,,,,Seroka S.,,,,seroka-marchlewski,,2024-09-29 20:35:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116731,,,,1.12,5.71,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,1.58,,,,,,,,,,,,,,,Sawczak Jr M.,,,,,,,,,,,Mlynarski F.,,,,sawczak-jr-mlynarski,,2024-09-29 20:45:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116732,,,,1.58,2.24,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,2.12,,,,,,,,,,,,,,,Rudomina K.,,,,,,,,,,,Mugowski A.,,,,rudomina-mugowski,,2024-09-29 21:00:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116734,,,,2.12,1.65,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.87,,,,,,,,,,,,,,,Gumulinski P.,,,,,,,,,,,Baron M.,,,,gumulinski-baron,,2024-09-29 21:05:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116735,,,,1.87,1.9,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,6.83,,,,,,,,,,,,,,,David P.,,,,,,,,,,,Wisniewski K.,,,,wisniewski-david,,2024-09-29 21:10:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116736,,,,6.83,1.09,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,2.47,,,,,,,,,,,,,,,Pietraszko L.,,,,,,,,,,,Radlo S.,,,,pietraszko-radlo,,2024-09-29 21:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116737,,,,2.47,1.52,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,2.33,,,,,,,,,,,,,,,Szymik R.,,,,,,,,,,,Pruszkowski J.,,,,pruszkowski-szymik,,2024-09-29 21:30:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116738,,,,2.33,1.59,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,2.59,,,,,,,,,,,,,,,Czerwinski B.,,,,,,,,,,,Domin M.,,,,domin-czerwinski,,2024-09-29 21:35:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116739,,,,2.59,1.48,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,1.33,,,,,,,,,,,,,,,Rudomina K.,,,,,,,,,,,Seroka S.,,,,seroka-rudomina,,2024-09-29 21:50:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116740,,,,1.33,3.22,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,1.39,,,,,,,,,,,,,,,Szostok S.,,,,,,,,,,,Blocho P.,,,,szostok-blocho,,2024-09-29 21:55:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116741,,,,1.39,2.92,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,5.06,,,,,,,,,,,,,,,David P.,,,,,,,,,,,Mlynarski F.,,,,mlynarski-david,,2024-09-29 21:55:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116742,,,,5.06,1.16,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,4.99,,,,,,,,,,,,,,,Pietraszko L.,,,,,,,,,,,Marchlewski K.,,,,pietraszko-marchlewski,,2024-09-29 22:15:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116743,,,,4.99,1.15,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,3.33,,,,,,,,,,,,,,,Szymik R.,,,,,,,,,,,Baron M.,,,,baron-szymik,,2024-09-29 22:20:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116744,,,,3.33,1.3,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,1.57,,,,,,,,,,,,,,,Czerwinski B.,,,,,,,,,,,Sawczak Jr M.,,,,sawczak-jr-czerwinski,,2024-09-29 22:20:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116745,,,,1.57,2.32,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,2.46,,,,,,,,,,,,,,,Szostok S.,,,,,,,,,,,Gumulinski P.,,,,szostok-gumulinski,,2024-09-29 22:40:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116746,,,,2.46,1.51,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,2.23,,,,,,,,,,,,,,,Radlo S.,,,,,,,,,,,Mugowski A.,,,,radlo-mugowski,,2024-09-29 22:40:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116747,,,,2.23,1.61,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,1.82,,,,,,,,,,,,,,,Domin M.,,,,,,,,,,,Wisniewski K.,,,,domin-wisniewski,,2024-09-29 22:45:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116748,,,,1.82,1.92,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,3.99,,,,,,,,,,,,,,,Blocho P.,,,,,,,,,,,Pruszkowski J.,,,,pruszkowski-blocho,,2024-09-29 23:05:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116749,,,,3.99,1.22,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,2.22,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Szczepanek B.,,,,szczepanek-iwasyszyn,,2024-09-29 23:10:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116750,,,,2.22,1.62,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,1.51,,,,,,,,,,,,,,,Marchlewski K.,,,,,,,,,,,Rudomina K.,,,,rudomina-marchlewski,,2024-09-29 23:15:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116751,,,,1.51,2.44,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,3.37,,,,,,,,,,,,,,,Szostok S.,,,,,,,,,,,Kaczmarek J.,,,,szostok-kaczmarek,,2024-09-29 23:30:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116752,,,,3.37,1.29,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,2.14,,,,,,,,,,,,,,,Burkacki M.,,,,,,,,,,,Rolak J.,,,,rolak-burkacki,,2024-09-29 23:35:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116753,,,,2.14,1.66,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,2.11,,,,,,,,,,,,,,,Kasperski A.,,,,,,,,,,,Fabis A.,,,,fabis-kasperski,,2024-09-30 00:00:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116756,,,,2.11,1.65,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,3.26,,,,,,,,,,,,,,,Rolak J.,,,,,,,,,,,Szczepanek B.,,,,szczepanek-rolak,,2024-09-30 00:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116760,,,,3.26,1.29,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,1.52,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Kasperski A.,,,,iwasyszyn-kasperski,,2024-09-30 00:50:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116762,,,,1.52,2.37,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,2.77,,,,,,,,,,,,,,,Burkacki M.,,,,,,,,,,,Fabis A.,,,,fabis-burkacki,,2024-09-30 01:15:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116765,,,,2.77,1.39,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,1.43,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Rolak J.,,,,iwasyszyn-rolak,,2024-09-30 01:35:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116768,,,,1.43,2.62,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1.9,,,,,,,,,,,,,,,Fabis A.,,,,,,,,,,,Szczepanek B.,,,,fabis-szczepanek,,2024-09-30 02:00:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116771,,,,1.9,1.8,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,2.18,,,,,,,,,,,,,,,Burkacki M.,,,,,,,,,,,Kasperski A.,,,,burkacki-kasperski,,2024-09-30 02:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116774,,,,2.18,1.61,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,1.49,,,,,,,,,,,,,,,Fabis A.,,,,,,,,,,,Rolak J.,,,,fabis-rolak,,2024-09-30 02:50:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116777,,,,1.49,2.46,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,2.62,,,,,,,,,,,,,,,Kasperski A.,,,,,,,,,,,Szczepanek B.,,,,szczepanek-kasperski,,2024-09-30 03:10:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116780,,,,2.62,1.43,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.6,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Burkacki M.,,,,iwasyszyn-burkacki,,2024-09-30 03:35:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116782,,,,1.6,2.2,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.6,,,,,,,,,,,,,,,Kasperski A.,,,,,,,,,,,Rolak J.,,,,rolak-kasperski,,2024-09-30 04:00:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116784,,,,1.6,2.2,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.73,,,,,,,,,,,,,,,Iwasyszyn W.,,,,,,,,,,,Fabis A.,,,,fabis-iwasyszyn,,2024-09-30 04:25:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116787,,,,1.73,2.0,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,2.46,,,,,,,,,,,,,,,Szostok S.,,,,,,,,,,,Gumulinski P.,,,,szostok-gumulinski,,2024-09-30 04:40:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116789,,,,2.46,1.53,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,2.62,,,,,,,,,,,,,,,Burkacki M.,,,,,,,,,,,Szczepanek B.,,,,szczepanek-burkacki,,2024-09-30 04:45:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116791,,,,2.62,1.43,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.54,,,,,,,,,,,,,,,Wloczko K.,,,,,,,,,,,Sawczak Jr M.,,,,sawczak-jr-wloczko,,2024-09-30 04:50:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116792,,,,2.54,1.5,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,7.54,,,,,,,,,,,,,,,Blocho P.,,,,,,,,,,,Kaczmarek J.,,,,blocho-kaczmarek,,2024-09-30 05:05:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116793,,,,7.54,1.08,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07,1.74,,,,,,,,,,,,,,,Myszewski A.,,,,,,,,,,,Misiak M.,,,,myszewski-misiak,,2024-09-30 05:05:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116794,,,,1.74,2.07,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,2.18,,,,,,,,,,,,,,,Dosz A.,,,,,,,,,,,Dosz S.,,,,dosz-dosz,,2024-09-30 05:10:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116795,,,,2.18,1.66,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,1.8,,,,,,,,,,,,,,,Filbrandt T.,,,,,,,,,,,Kapik K.,,,,filbrandt-kapik,,2024-09-30 05:15:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116796,,,,1.8,1.91,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,3.96,,,,,,,,,,,,,,,Jadach O.,,,,,,,,,,,Fomin Y.,,,,fomin-jadach,,2024-09-30 05:30:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116797,,,,3.96,1.22,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,2.5,,,,,,,,,,,,,,,Pietraszko L.,,,,,,,,,,,Gluszek W.,,,,pietraszko-gluszek,,2024-09-30 05:30:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116798,,,,2.5,1.49,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,1.85,,,,,,,,,,,,,,,Petas K.,,,,,,,,,,,Michna D.,,,,michna-petas,,2024-09-30 05:35:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116799,,,,1.85,1.85,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.72,,,,,,,,,,,,,,,Murawski Michal,,,,,,,,,,,Mlynarski F.,,,,mlynarski-murawski-michal,,2024-09-30 05:40:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116800,,,,1.72,2.0,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77,1.24,,,,,,,,,,,,,,,Marud G.,,,,,,,,,,,Iwasyszyn W.,,,,iwasyszyn-marud,,2024-09-30 05:55:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116801,,,,1.24,3.77,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,1.59,,,,,,,,,,,,,,,Misiak M.,,,,,,,,,,,Sobel A.,,,,sobel-misiak,,2024-09-30 05:55:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116802,,,,1.59,2.28,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,2.0,,,,,,,,,,,,,,,Kapik K.,,,,,,,,,,,Sawczak Jr M.,,,,sawczak-jr-kapik,,2024-09-30 06:05:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116804,,,,2.0,1.72,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,1.26,,,,,,,,,,,,,,,Adamus M.,,,,,,,,,,,Jedrzejak P.,,,,jedrzejak-adamus,,2024-09-30 06:20:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116806,,,,1.26,3.61,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,1.19,,,,,,,,,,,,,,,Michna D.,,,,,,,,,,,Dosz S.,,,,michna-dosz,,2024-09-30 06:25:00,,,tt-elite-series,2.0,,,,,,,,,,,,,,,,,,,,,116807,,,,1.19,4.31,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,1.96,,,,,,,,,,,,,,,Wloczko K.,,,,,,,,,,,Murawski Michal,,,,wloczko-murawski-michal,,2024-09-30 06:30:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116808,,,,1.96,1.78,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,2.07,,,,,,,,,,,,,,,Pietraszko L.,,,,,,,,,,,Sobel A.,,,,sobel-pietraszko,,2024-09-30 06:40:00,,,tt-elite-series,1.0,,,,,,,,,,,,,,,,,,,,,116809,,,,2.07,1.7,0.0,0.0,,,tt-elite-series_.9,693.0,-3100.0,0.0,False,,
